label,area,centroid-0,centroid-1,perimeter,axis_major_length,axis_minor_length
1,314.0,18.28343949044586,306.85350318471336,80.42640687119285,34.01697078093854,12.681059395434518
2,493.0,23.17444219066937,348.30628803245435,89.1543289325507,32.69379029982645,19.908726874628577
3,384.0,32.346354166666664,246.23177083333334,78.08326112068524,26.974246949397084,19.190565529248648
4,428.0,38.242990654205606,384.22196261682245,82.32590180780451,30.584887238699405,18.104316122254595
5,101.0,34.28712871287129,213.95049504950495,35.55634918610404,13.568643507457788,9.512834025729104
6,47.0,44.46808510638298,231.51063829787233,24.485281374238568,10.780387965757553,5.598177886758942
7,3756.0,76.23269435569755,314.3958998935037,264.208152801713,106.06222098782582,46.257807044142666
8,75.0,56.10666666666667,236.06666666666666,32.48528137423857,13.17326868932292,7.366489653605864
9,2358.0,89.33757421543682,198.73324851569126,226.63455967290594,91.99680086748275,34.916816561252865
10,245.0,63.03673469387755,147.41632653061225,59.21320343559643,20.332430062091007,15.868641366404864
11,345.0,74.68115942028986,118.94202898550725,79.11269837220809,32.735761155197714,13.847609504743254
12,294.0,81.82312925170068,382.39115646258506,64.5269119345812,23.257992822352524,16.26172543890799
13,404.0,88.29702970297029,99.37623762376238,86.56244584051393,32.051035113910515,17.522409761302285
14,249.0,88.83534136546184,274.3333333333333,65.4558441227157,26.459008784711582,12.295166704339069
15,235.0,91.2595744680851,167.5744680851064,64.52691193458118,26.216767340433858,11.772645024738214
16,332.0,96.58132530120481,143.26506024096386,76.8700576850888,27.248149685458362,17.16173867687773
17,334.0,101.61077844311377,121.82335329341318,78.76955262170047,25.52055478688988,19.578943023774553
18,77.0,94.96103896103897,373.0,34.14213562373095,14.9281967013732,6.612265757030802
19,1145.0,141.74934497816594,156.60960698689956,139.4386001800126,42.01209240666286,37.68545624519916
20,440.0,135.98181818181817,365.93636363636364,87.49747468305833,29.847208687054696,20.47573854903889
21,320.0,157.703125,354.95,71.45584412271572,28.368537278013424,15.027505995871788
22,205.0,162.61463414634147,378.44878048780487,57.45584412271571,19.792687221223154,14.179243995517673
23,107.0,163.2710280373832,392.29906542056074,37.89949493661166,15.117937507168751,9.078089987553385
24,416.0,177.0625,305.58413461538464,88.01219330881976,34.45291753739874,16.09985498101529
25,1054.0,182.29601518026564,347.67267552182165,134.02438661763952,38.91699595793822,36.920938759383105
26,784.0,197.43367346938774,373.8494897959184,106.81118318204308,36.83765302563403,27.761803694752732
27,1720.0,222.97034883720931,335.35232558139535,161.78174593052023,54.34765490060262,41.392136341132286
28,168.0,234.0297619047619,393.32738095238096,56.31370849898476,24.075026248623313,9.350186679777723
