label,area,centroid-0,centroid-1,perimeter,axis_major_length,axis_minor_length
1,237.0,20.514767932489452,219.77637130801688,68.21320343559643,29.337219861628643,10.482487035058135
2,151.0,36.23841059602649,231.11258278145695,52.76345596729059,20.32749268499805,10.878559687629936
3,130.0,36.37692307692308,215.22307692307692,44.520815280171306,16.50373269320676,10.733294551297197
4,107.0,44.11214953271028,207.60747663551402,45.14213562373095,19.016911838910733,7.921871680491414
5,125.0,51.384,190.296,43.31370849898476,18.248631074108303,8.993904153430195
6,457.0,69.14660831509846,178.43763676148797,81.59797974644667,29.06606859524314,20.48088126094801
7,785.0,127.50700636942675,322.73503184713377,143.5685424949238,61.73233071370426,17.46057451503046
8,849.0,138.87985865724383,270.9305064782097,131.4386001800126,57.836024557370905,18.896920093246884
9,249.0,169.09638554216866,297.4738955823293,76.698484809835,29.460494770293337,13.510668968312562
10,536.0,186.28358208955223,279.79477611940297,103.05382386916239,39.04877899282046,18.958935732546554
11,1135.0,220.21233480176213,315.9515418502203,185.095454429505,76.88709430928218,21.514218449397852
12,608.0,312.76151315789474,57.06578947368421,115.53910524340094,48.15607879043793,17.187424027816355
13,117.0,333.56410256410254,97.88034188034187,48.2842712474619,19.57207689535531,8.151744386637164
